0,1,2,3,4,5,6
0.4364487688741716,0.6525908195706399,0.35548200129186186,0.1159402216074703,-1.7063361129191827,1.8668221624004415,-0.4164280441867025
-0.767534060923357,-2.0948568380111996,-0.24424698011853907,-0.6259843162861876,-0.48852343116480196,0.1655959973750368,1.9836174055897424
0.6039451346455269,0.210713777667823,-1.4491575597749715,0.8278946487198288,-0.23045690557954646,-0.6303562402947107,-0.21953785754250832
0.9132509567359792,-0.8010446352784316,-1.4032986360621098,1.5449602765936838,0.5020468700192946,-0.69432762374244,0.11522180426501921
-5.546221888486073,-2.1008915998174285,-0.2485532527659346,0.8005901527959826,0.39599481534573083,0.679263710720611,-0.34083039140402477
0.8926129730526264,0.10770832043101246,0.6571327210657402,0.5489942867237444,0.05526179293209441,-1.3719899212491542,0.11632417130649018
-0.4562619556113893,1.1795845412271886,-1.5604153823723956,0.2546880191855265,0.3735596911742168,0.8186301769027474,2.3277800729392957
0.6283132066207517,-0.8806005150861764,1.6338065635048296,1.2349925188246473,0.026224222364200217,-0.43179294005197244,-0.20372824853601057
0.9230635637185464,-1.7498391228007166,1.2013908540946077,-0.8046578446832415,1.3804410635093873,0.2276612159525581,0.13497574168574486
0.32630904948839123,0.008895152991002367,-0.9116850107897918,-1.1806049663669727,0.6894717535827185,1.979227972757094,-0.543769124719173
0.3194732972641606,-1.3725684920883752,-1.5756168528685461,0.8143964071014662,0.7604205248077426,-0.9872496409864195,-0.5496350047224462
0.4916591732460686,1.3860001600405902,1.1965705659864274,-0.7842558788147541,-0.17868397891899654,0.8515317657162786,-0.3388346596108148
0.536694649567444,0.23414685908978897,-1.8078605410293915,0.19147178506856036,0.7345519702790286,-0.021484223337498384,-0.30003314059210595
-4.951674949571927,1.2387123910249873,-0.7014351885860611,0.8679155118629257,-0.7900834063019805,1.0144846324179368,0.3479577716670486
0.8438679080822082,0.06206208692321899,-0.27263121669170826,-0.6055432235475691,-1.3807635717541666,0.7502478948855549,0.059926372177646715
0.6115622169042074,0.47396886673302424,0.7075437254406022,0.7170735458511763,1.9198056292132035,1.119536492531998,-0.23778670380668165
-0.9611230945975928,1.9328940917067088,0.44123707289618075,1.282845682239446,-0.6202281495269032,-1.3823927677364707,1.7759945730543558
0.8256560548954536,-1.7505014844261904,1.3275361680268698,-0.10803127515291441,1.322429385010511,0.1945837923509437,0.017616902596606775
0.8198882095578118,0.7214694568433097,1.0015003325269691,0.5401464535715251,-0.6165468031378609,-0.9730597937646779,0.03624717042688957
0.6985285159684328,-1.2824874322346427,0.03762620810316561,1.5644290678370618,0.2404170232198902,1.5219407214568903,-0.15085530049058582
0.6314750910040978,0.1865349719703144,0.7668432836634648,-0.1774806119032456,-0.3201364030831841,-1.307928042764055,-0.16948159162333143
0.41673040656281896,0.8807433488701994,-1.5952483474801904,-0.5687037053519521,-0.5092217647457378,-0.29520158841122224,-0.41514550715223714
0.5053777113273348,-0.7450426942680894,-0.10411674734402451,0.7334958516730513,-1.5531092225625613,-0.17278958113554083,-0.33108234023930694
0.7002124218667168,-1.1100603309045407,1.221717180831689,1.2280308447479087,0.30907763038760017,-1.1120282081974038,-0.11788570022877466
1.010700955885233,-0.8826174447128036,-0.9145870915172466,-0.6552055042964744,-1.0618743664497814,-0.8984051008855828,0.2604474970519407
1.0379237107229975,0.06938435375872178,1.4335696692972413,0.6498624990608768,0.7829397698680352,0.9861100695301874,0.2517393191195554
0.48231799607481435,0.03874196564360888,1.2955603968449663,1.1560193351580026,-1.248140016306068,-1.8527684906556432,-0.3430689583964376
0.6992997054020454,0.09500072783511465,1.4899879391275344,0.4869496009819621,-1.123844841303323,-1.055127680778502,-0.09849856515612575
-5.254750333016706,0.439934058231397,0.2780727746718578,-1.633317463858806,-0.756399575077157,-2.1757659883537426,0.06191257640556583
0.531467022878575,1.4828080257650496,-1.2933435131367064,1.604106665906532,-0.1445457739198876,0.5406533322743107,-0.3174620603575815
0.8485099278058391,-0.1643339227483924,-1.0589904904919698,-0.4892930437888452,0.6357682138627399,1.2875281310401072,0.046324900908727804
0.3740093303471999,-0.2987781747860736,-1.6308400695692995,-1.212367028327516,0.913992023111228,0.5558855703373456,-0.477543504828237
0.8191478916141883,-0.6049024658848668,1.3947859316262452,0.4843597164209819,-0.7019573327506229,-1.302932926277519,0.034586444851442515
0.34337552916885916,-0.6334447712348817,-1.2172808207709762,0.09255282166882824,-0.2126775225825103,-0.5859787887807385,-0.5102465781294153
0.2967300023534353,-0.8866542287321829,1.4419754078736156,1.2895593153198888,0.9133170749035454,0.17606320058683853,-0.5908231316257692
-5.759891798466939,1.7623464896325194,0.9227082206669824,1.3178879963191805,0.13081776974190862,0.26074232235201483,-0.567015946333444
0.9427492591916244,-0.035858948204067445,0.1949805326847847,-1.2387926784916592,-0.8534407350596145,2.4311375570618576,0.15863818847790728
0.8205104780767624,-0.14941344750245125,0.20854937321784225,0.1788664251591111,-0.4850777398355414,2.3515884119769135,0.0028008570808244156
0.5371222115194472,0.39059152558502064,0.7976894589825917,-0.9008180683853184,-0.7427895699030017,-1.3543952555802583,-0.2646310145833334
0.44291915164199314,0.4395766358089179,1.4015369413598424,-1.6059692029197947,-1.1939978836114855,-0.403352608069112,-0.37031642975250745
-5.47875109419298,1.504691162136077,-1.113071409675528,1.5267724416145392,-1.0057649041000976,-0.08332099616851889,-0.24275183316311044
0.46587513197959457,-1.4901201986174115,-0.9710549223252667,-1.3409955265808096,-0.32598994292739664,-0.443234493430507,-0.3598329351501478
0.8630915532860757,-1.328877148979806,0.3906396932490817,-0.017803711969005202,-2.2509224114239212,-0.1949045340763548,0.08404417965736578
0.7708293813102374,0.8747816228911127,1.271710706126489,1.2694550318351165,-0.4780122091401071,-0.37404717226691975,-0.03359575916614321
1.0323679890836372,-0.7629905846850381,1.428570517621564,1.2038707187111723,-0.4319805520960859,-1.2612675033396465,0.26543141988514024
0.4099157459744264,0.10691143346381957,0.17576941553403047,0.7654322907908752,-1.8341162221775889,0.7232229959444815,-0.44360173740391734
-5.49813856453653,2.0334327357766977,0.8419300020179428,1.315861865468347,-0.09951778430490656,0.0536775522868909,-0.26621667680767264
0.9904245323517199,0.09004154020235253,1.32411841841765,1.4125749735808764,1.6353234826128018,1.5316834682304967,0.1793200062563749
0.6352479284533721,1.8646401494911216,1.1349203156032857,-1.5096150871741443,-0.818935103786988,0.590957049987629,-0.16012851671458744
0.6841042175281122,1.8296321799200697,-0.25322712988780444,0.005399010433143817,1.4635746582539937,-0.06212942647142171,-0.12794588720660774
0.6295262455411824,0.7684393198913628,-1.4664846258888302,0.14177851440436767,-0.43377024977108103,-0.2485598481857873,-0.1834637700169554
0.5620068324409626,-0.9225993615911846,1.5553920255589082,-0.12519868225253736,0.5496660691616363,0.4046520615026037,-0.2752021754073205
-5.25432100725205,0.5262204399705055,1.4614359930883156,-0.05610689815248836,0.6712858985987818,1.4510769141052362,0.0007103075238898696
0.9660460686572035,1.3032993067476553,0.039259579731106616,-0.12827169262085142,-0.09229587153763522,-1.6387620800360045,0.2152180102798991
1.0172708925207938,-0.392808060753039,-1.4249397935151578,-1.2048448203266735,0.7284696897702925,0.7045063768118096,0.2497818044162584
0.7042556524644737,1.0777564277529281,-1.248357367460047,-0.49652241932773983,-0.06273435743542331,1.06751737725961,-0.10588080434890006
0.7960470022515519,0.6480245704606667,-1.3218889891475523,1.6574651037447476,0.9495093755847984,1.0897953434948198,-0.03346126402975669
0.5389927199867377,0.06254430476511671,0.9746030175935958,-0.8459374464796167,0.017152843228339935,-0.3895995527357127,-0.27838253549456593
1.0157066594937807,-0.6532728260105466,-0.41200509305154326,0.6171961451587126,1.9550100708640035,-1.9428881807324596,0.24706064098858557
1.0879025553384862,1.3518142128929538,0.09686466550441501,0.7250097081462278,1.680816118221228,0.3133649056103624,0.314320581598931
0.48977554318048316,-2.179363155443519,-0.9236293075951798,-0.599061814500324,0.5990555351329693,-0.045323131743010045,-0.35291318905478125
0.8733330776043803,1.4608478154101596,0.5317000086155462,-0.024378009731257012,0.7990216133110032,0.4794154943816452,0.08340867476858123
1.0326539338953822,-0.19272114499438228,-0.003151507460870991,0.8596309598599636,-0.60653966924354,1.5449172759537013,0.2440433839118248
0.991937283223157,-1.014589473152912,-1.3959596119696471,-1.2735873099631814,0.2755837366960647,-0.23115388945155402,0.23136251933633684
0.538738228177069,-0.12370095546863348,0.1687320450427569,0.6355280727787375,1.6543402208605442,-0.7251184514241227,-0.3016207805786369
0.7246468671416955,-1.9300695085289394,-0.5816434776128777,0.8354316532307816,0.6304671505002123,0.4412998413647846,-0.10703897378003448
0.4128917854330805,-0.5954376528463635,-1.1047134578494322,0.03494005663530146,-1.0227906568367227,-1.248424383724319,-0.41955966366104275
0.29632600109194535,-0.06601196461581958,-0.961209196126923,0.9000334722631954,0.6205119291571362,1.0922388888060717,-0.5917973514449922
-5.7783359911843055,0.40153250541121144,0.521435850863764,-1.612173558134778,-0.45170308795859576,-1.3864968926394343,-0.5408831162512248
1.0595672288685218,0.36548300583099314,-0.9298241262908388,0.18689931776634044,-0.10197829668201586,0.906558686087886,0.2878053345818196
